@relation 'Random_10_dimensions_SeparationFunction_f(x) =  + 1.0*x0^2 + 2.0*x1^2 + 1.0*x2^2 + 2.0*x3^2 + 1.0*x4^2 + 2.0*x5^2 + 1.0*x6^2 + 2.0*x7^2 + 1.0*x8^2 + 2.0*x9^2'

@attribute x1 numeric
@attribute x2 numeric
@attribute x3 numeric
@attribute x4 numeric
@attribute x5 numeric
@attribute x6 numeric
@attribute x7 numeric
@attribute x8 numeric
@attribute x9 numeric
@attribute x10 numeric
@attribute Class {0,1}

@data
-0.28201,-0.852011,-0.739029,0.419553,0.968423,0.6858,0.073721,0.529424,-0.483483,-0.55498,0
-0.200939,0.140655,0.971648,0.855126,-0.176984,-0.158675,0.205244,-0.787721,0.331649,0.761336,0
-0.421037,0.645737,-0.313542,0.863975,-0.184361,-0.931629,0.411924,0.648221,0.547977,-0.6853,1
-0.063358,-0.857981,0.245973,0.601518,-0.948276,0.404568,0.702579,-0.309661,-0.315098,0.406111,0
-0.45188,0.687493,0.036076,0.116586,-0.632497,-0.713127,-0.620246,0.909871,-0.089723,-0.55803,0
0.91217,0.978292,0.612094,-0.052028,0.905551,0.352404,0.187173,-0.778679,0.129343,-0.666029,1
0.404846,0.683321,-0.992076,0.675468,0.329319,0.585945,-0.693385,-0.322703,-0.719738,0.86223,1
0.272567,0.524321,-0.437121,-0.359817,0.10436,-0.353811,-0.380382,-0.571634,0.383926,-0.338658,0
0.671701,-0.33712,-0.323339,0.552453,-0.852837,0.299666,0.890366,0.121464,-0.766903,0.442662,0
-0.81908,-0.514727,0.743354,0.617489,-0.797643,-0.601509,-0.841092,-0.768012,0.321274,-0.472376,1
-0.823341,-0.99092,0.050271,-0.548632,0.393438,-0.265968,-0.597602,-0.875341,-0.144499,-0.472605,0
-0.871678,-0.180549,-0.880192,0.036474,0.870233,0.143135,-0.798085,-0.567632,0.151231,-0.364142,0
-0.673703,0.906245,0.81623,0.660943,0.748464,-0.522347,-0.949822,-0.172058,-0.915774,0.359304,1
-0.578358,-0.974196,-0.440015,-0.133059,-0.46541,-0.706026,-0.611043,0.919491,-0.181544,0.222189,0
0.081727,-0.456116,0.746345,-0.65493,-0.084434,0.480543,-0.656496,0.085536,-0.984551,0.9797,0
0.232938,-0.798547,0.540745,0.185312,-0.337671,-0.597192,-0.674976,-0.877473,-0.033819,-0.167909,0
-0.017492,-0.763743,0.739361,0.43848,-0.02687,-0.327425,-0.366996,-0.073219,-0.590744,-0.948716,0
0.130978,0.924992,0.49058,0.347155,-0.075093,0.289745,-0.63024,-0.321031,-0.422009,-0.943251,0
-0.020145,-0.700371,-0.94737,-0.556204,0.89564,-0.11274,-0.625856,-0.473281,0.65441,-0.643639,0
0.212613,-0.265859,0.127877,0.839688,-0.512831,-0.855299,0.515296,-0.76428,0.231793,-0.279131,0
0.318951,-0.226825,0.908971,-0.923687,0.266687,-0.586799,0.117312,-0.850786,-0.437862,0.59149,0
-0.788504,-0.758219,0.071856,0.796729,0.737695,-0.713371,-0.900446,0.788412,0.784861,0.913569,1
0.251165,0.876204,-0.637939,-0.084257,-0.439512,0.614673,0.734284,0.051933,0.523637,0.511352,0
-0.716077,0.77227,0.9816,0.902734,-0.087602,0.417444,0.893668,-0.978056,-0.743849,-0.283077,1
0.960544,0.463464,-0.936496,-0.000437,-0.215551,-0.255552,-0.036346,0.430403,-0.205435,0.468776,0
0.55632,0.800305,-0.480357,0.71917,-0.739656,0.920514,-0.044339,-0.265705,0.6818,0.512078,1
-0.245098,-0.328044,0.396942,0.630485,-0.246159,-0.683899,-0.007429,-0.871257,-0.03923,0.954505,0
-0.033808,0.437539,-0.459937,-0.664362,-0.339435,0.028972,0.558544,0.607372,0.792051,0.330797,0
-0.699596,-0.553184,0.329401,-0.429052,0.810644,0.209703,-0.510598,0.057552,0.993032,0.859405,0
0.438076,-0.26251,0.067074,0.679788,0.920865,0.526998,-0.520468,0.332753,-0.507463,0.870647,0
-0.53049,-0.309531,0.277272,0.260466,0.402163,-0.946089,0.261693,0.034841,-0.285393,0.863493,0
0.008348,-0.32277,-0.141407,-0.185787,0.374416,-0.952395,0.978062,-0.593156,-0.669812,0.504947,0
-0.774316,0.398392,0.294124,0.716987,-0.398989,-0.640859,0.536071,0.103793,0.983892,-0.399731,0
-0.852527,0.324687,0.640313,0.105149,0.837183,0.993362,-0.106168,0.7791,0.383749,-0.106021,0
-0.115702,0.326474,0.959809,0.37138,0.376583,0.370635,-0.258497,-0.718514,-0.564482,0.051496,0
0.225559,0.913303,-0.550705,-0.733055,0.499005,0.631871,-0.537914,-0.031387,0.341187,0.641871,0
-0.932358,-0.520905,-0.514927,-0.765493,-0.780841,-0.333146,0.624569,0.155656,0.226719,0.996708,1
-0.173162,0.321184,0.942115,0.967912,-0.106602,0.005697,-0.328098,0.258498,0.911011,-0.15608,0
0.713005,-0.986312,0.743166,-0.490749,0.571273,0.147819,0.535214,-0.22806,0.901831,0.27337,0
0.440982,0.78976,-0.998852,-0.072689,0.725941,0.946875,-0.715783,-0.865849,-0.83819,0.332059,1
0.596278,0.026687,-0.800304,-0.964741,0.437031,-0.760391,0.793664,0.841919,0.216285,-0.902263,1
0.943896,-0.382628,-0.486471,0.239843,0.038343,0.698964,-0.020099,-0.749396,0.894076,0.951508,1
0.999572,-0.882588,0.034259,0.792038,-0.481444,-0.114604,-0.816019,-0.547295,-0.447513,-0.246865,0
-0.772081,-0.973916,0.800906,-0.966797,0.945081,-0.574971,0.524137,0.89583,0.720634,-0.710409,1
0.379827,-0.379432,-0.867893,-0.913545,0.269748,-0.799955,-0.182997,0.171672,0.413474,0.571486,0
-0.648869,-0.574586,0.844072,0.49584,0.001742,-0.782157,0.311938,-0.839005,0.166786,0.928064,1
0.186444,0.954692,0.071428,-0.98644,-0.638918,-0.465595,0.865166,-0.284645,-0.603719,0.315577,1
-0.352296,-0.115424,-0.824888,0.806252,-0.851018,-0.871052,-0.799389,-0.164702,0.79852,0.503181,1
-0.670557,0.653016,-0.258471,-0.694955,0.215177,0.12712,-0.006031,0.189391,0.025429,0.813679,0
-0.623967,-0.224804,0.100675,0.551765,-0.87672,-0.803854,0.138513,-0.587813,0.146924,0.633151,0
-0.78429,0.324848,0.799527,-0.232429,-0.498638,-0.484132,-0.300369,0.306812,0.868004,0.0048,0
-0.321371,-0.740616,0.773554,-0.156126,-0.764581,0.474346,0.765446,0.52535,0.019184,-0.889507,0
0.749371,0.03972,0.807867,-0.836467,0.768522,-0.56338,0.20972,-0.045151,-0.544732,-0.578043,0
-0.112473,-0.426601,0.545711,0.518906,-0.510093,-0.337374,-0.111428,0.627068,-0.328665,0.657203,0
-0.766615,-0.566798,0.592308,-0.400218,-0.251014,0.058636,0.113339,0.005838,-0.298199,0.572525,0
0.531223,0.895067,-0.985549,-0.443152,-0.8467,0.070711,0.528721,0.778111,0.265186,-0.996459,1
-0.287076,0.202398,0.119729,-0.734837,-0.717751,0.084546,0.459688,-0.644341,0.741655,-0.331148,0
-0.216069,-0.016509,-0.785572,0.157878,-0.923323,-0.619006,-0.914502,-0.962463,0.041608,0.076634,0
-0.032838,-0.409197,-0.98259,0.695656,-0.714159,-0.510978,0.698593,0.823587,-0.607958,-0.281052,0
0.545199,-0.257531,-0.488295,-0.214759,-0.66274,0.937608,0.085612,-0.877646,-0.285356,-0.327033,0
-0.915419,-0.043671,0.740203,0.646275,0.741661,-0.523812,0.533881,0.760276,0.808563,-0.89376,1
0.847716,0.384454,0.922093,-0.085232,-0.913558,-0.868056,-0.042658,-0.248807,0.725651,-0.860747,1
0.347933,-0.427043,0.339253,0.111777,0.269619,-0.394979,0.520217,-0.013987,0.312045,0.46898,0
0.86337,0.959748,-0.195485,0.225483,-0.123723,0.854395,-0.68489,-0.607257,-0.806014,0.299036,1
0.008513,0.435598,-0.204286,-0.936361,-0.473565,-0.036298,0.056286,0.019269,-0.154479,0.934069,0
-0.587584,0.666055,-0.828842,0.522353,-0.816293,-0.054983,-0.658394,-0.991148,-0.339546,0.137787,0
0.445399,0.019402,-0.044824,0.058612,-0.604037,0.767941,0.312006,0.455952,-0.939064,0.566676,0
-0.422134,-0.433649,-0.790323,0.801425,-0.638394,0.101172,0.020954,-0.186157,-0.957937,0.597143,0
-0.816145,-0.311115,0.233253,0.024602,0.728436,0.815,-0.425325,0.822667,-0.361328,0.266186,0
0.786971,0.118487,-0.971236,-0.450813,0.81797,-0.2119,0.204906,0.065733,0.601365,-0.770678,0
0.28808,0.758899,0.460097,0.24248,-0.760477,-0.155746,-0.491262,-0.747314,0.108977,-0.729344,0
-0.456055,0.257763,-0.883132,0.612163,0.859342,0.34879,-0.214913,0.461678,0.180915,0.425646,0
-0.252969,0.078582,-0.508691,0.817828,0.096115,0.036762,0.896157,0.921195,-0.827053,-0.073933,0
0.882837,-0.325828,-0.455102,-0.220621,-0.668155,-0.277621,0.5978,-0.17089,0.46319,0.458485,0
-0.361965,0.441095,0.535042,-0.22547,-0.305724,0.630482,0.55907,-0.673189,0.311666,-0.566648,0
-0.443276,-0.611172,0.547249,-0.410529,0.952935,0.955706,-0.896051,-0.514323,-0.411476,0.663843,1
-0.918551,-0.883917,-0.47019,0.302474,0.175806,0.934392,-0.636244,-0.780779,-0.674326,0.90527,1
-0.010835,0.759558,-0.218497,0.805873,0.04929,-0.969437,0.365122,-0.11476,0.098421,-0.25783,0
-0.70939,0.358431,0.354823,0.654563,0.333381,0.893919,0.464637,-0.751791,-0.637073,-0.753128,1
-0.913868,-0.366535,0.295672,-0.50237,0.300962,-0.570478,-0.622079,0.973799,0.868852,0.367908,0
-0.625125,0.866034,-0.835616,-0.286405,0.720239,0.791723,-0.730652,-0.752787,0.971922,-0.882577,1
0.141364,0.514706,-0.977126,-0.279959,0.039252,-0.673816,0.432115,0.048398,0.457912,-0.926368,0
0.969517,0.840941,-0.289791,-0.662526,-0.991078,0.662022,-0.009346,-0.535051,-0.242304,0.538305,1
-0.734587,0.328588,-0.523169,-0.591514,0.655468,-0.688998,-0.175771,-0.156333,-0.885514,-0.287416,0
-0.755197,-0.447631,0.15025,0.241598,-0.065428,-0.446715,0.09826,-0.978467,-0.678094,0.580547,0
0.028359,-0.361505,0.23763,-0.719601,-0.249962,0.151791,-0.013317,-0.935189,0.57932,-0.296261,0
-0.612432,-0.893271,-0.460123,-0.60983,0.511814,0.89326,-0.50666,0.390917,0.33422,0.997279,1
-0.671529,-0.989957,0.795644,-0.715467,-0.213804,-0.76161,-0.116378,-0.357489,-0.242808,0.726465,1
-0.747874,-0.501061,0.961066,-0.356441,-0.369737,0.891946,-0.199152,-0.200642,-0.189237,-0.339452,0
-0.116142,-0.382754,0.362594,0.443264,-0.790277,-0.92616,-0.621922,-0.395691,0.348604,-0.442773,0
0.54337,-0.049048,0.067466,0.746739,-0.387785,0.162254,0.809477,0.079999,-0.033619,0.218577,0
0.191385,0.148375,-0.637802,-0.197154,0.256005,-0.550161,0.191142,-0.361265,-0.398296,0.32866,0
0.623432,0.03755,0.708021,0.644208,-0.142907,0.54475,-0.213635,0.736577,-0.639,-0.491331,0
-0.693055,0.59458,-0.521118,0.638164,-0.012085,-0.217885,-0.947678,-0.827481,-0.520078,0.641739,0
0.824289,-0.843883,-0.760947,-0.430294,-0.699263,-0.507992,-0.84658,-0.255378,0.476358,-0.057363,0
-0.6266,-0.40777,0.371564,-0.947332,0.492808,0.481763,-0.318715,0.087932,0.738043,0.674667,0
-0.99778,0.516222,0.144514,0.384404,-0.916355,-0.700255,0.834432,0.95643,-0.662056,0.325732,1
-0.542703,-0.359674,-0.549491,-0.329191,0.614184,0.201466,-0.655306,-0.923607,0.659218,0.70748,0
-0.013989,0.006503,-0.343652,-0.774824,-0.449223,-0.033954,-0.533148,-0.123535,0.337935,-0.623266,0
-0.047288,-0.272779,-0.531217,-0.760534,-0.896679,-0.679079,0.897879,-0.943863,0.527699,0.319267,1
-0.450627,-0.959526,-0.7983,0.674903,0.496566,0.516635,-0.380575,-0.963254,-0.981507,-0.414033,1
-0.429641,-0.323711,-0.904152,-0.363564,-0.351531,-0.87631,0.449575,0.075897,-0.703187,-0.084702,0
-0.42101,-0.210484,0.700935,-0.620311,0.42228,0.253276,0.166626,0.227165,-0.759228,0.979666,0
0.75235,0.858054,0.119358,-0.971726,-0.126049,0.768053,0.07899,0.683151,-0.641025,0.204235,1
0.213176,-0.91954,-0.999751,-0.686756,-0.511093,0.56405,0.043083,0.423564,0.893486,0.853257,1
0.237768,-0.183306,-0.537777,-0.273656,-0.901229,0.367376,0.387986,-0.145326,0.834327,-0.229007,0
0.89212,-0.333195,-0.955137,0.726578,-0.172758,-0.321628,-0.264018,-0.593191,0.085956,0.592751,0
-0.548524,0.821734,0.805538,-0.340874,-0.595872,0.27087,-0.912845,-0.731258,0.366801,0.978709,1
0.489205,0.57676,0.783603,-0.778453,-0.09213,-0.943741,0.070667,-0.221043,-0.375998,0.322594,0
0.398353,0.381105,-0.72603,-0.689562,-0.618547,-0.026499,-0.706894,-0.057515,-0.948771,0.083679,0
0.983923,-0.202066,-0.757097,-0.650329,0.777271,0.970516,0.104461,0.358044,-0.516871,0.299953,0
-0.51498,0.337655,-0.875723,-0.821432,-0.480546,0.44462,0.834106,0.222239,-0.683668,0.206007,0
-0.128423,0.099435,0.60178,-0.767876,-0.566482,-0.67671,-0.738167,0.463606,0.319524,0.899946,0
0.753708,0.116453,0.318351,-0.05813,-0.504406,0.31528,-0.28154,0.154385,-0.682259,0.142654,0
-0.352379,-0.259397,0.004969,0.295231,0.549969,-0.360843,0.720442,0.312815,-0.475049,0.690728,0
0.672828,-0.56562,-0.5189,-0.676484,0.77373,0.535438,0.098598,-0.345554,-0.770449,-0.685946,0
0.448095,-0.477958,-0.978298,-0.081788,-0.220717,0.898536,0.051334,-0.454911,0.471209,-0.627077,0
-0.64044,0.193221,-0.57262,0.953319,-0.718637,-0.288584,-0.69784,-0.693895,-0.348815,0.563663,0
0.861031,0.731008,0.250436,-0.682819,0.505789,-0.334632,-0.428063,0.761141,0.536737,0.31753,0
-0.326421,-0.223528,0.077491,0.148402,0.403234,-0.397412,-0.245992,0.351871,-0.400767,0.984708,0
-0.802038,-0.771064,-0.994519,0.83589,-0.764382,0.407001,0.587557,-0.489245,0.226855,-0.775017,1
0.695897,0.563265,0.435032,-0.713543,0.094431,-0.051161,-0.46313,-0.822731,0.257822,-0.96854,0
0.422569,0.650633,0.537698,-0.530698,-0.710119,0.201904,0.808049,0.077843,-0.298131,-0.113154,0
0.022229,0.107276,0.756626,0.481355,0.748752,0.02143,0.808205,0.637238,-0.79964,-0.17166,0
0.281549,-0.442206,-0.469424,0.287926,0.040238,-0.101421,0.244266,-0.089789,-0.505659,0.092874,0
-0.546561,0.557834,-0.82326,-0.89197,0.406842,0.679539,-0.130255,-0.242008,-0.768377,-0.273294,0
0.529877,-0.871066,-0.852363,0.142869,0.237201,0.419119,-0.450295,0.466578,-0.813407,-0.449315,0
0.300427,0.550826,0.341868,0.280239,-0.6641,-0.322325,0.789674,-0.783239,-0.741035,0.434596,0
0.058615,-0.850528,-0.020633,-0.380572,-0.289957,-0.605047,-0.342513,0.153754,0.360513,-0.508059,0
-0.781944,-0.990116,0.961857,-0.496119,0.522537,-0.505485,0.643421,0.433441,0.923639,-0.117445,1
-0.288044,-0.190161,-0.627347,0.357449,-0.491796,0.378983,-0.489888,0.489777,0.735247,0.008046,0
-0.378798,-0.873879,0.822958,-0.43042,0.407581,0.497467,-0.310838,-0.345794,-0.925603,0.090068,0
-0.471286,-0.29642,-0.480674,0.717796,-0.89344,0.26104,-0.087638,-0.451081,0.881913,0.652254,0
0.986884,0.666894,-0.630767,-0.136091,-0.378864,0.586611,-0.175566,0.174655,-0.827178,0.841657,0
-0.830758,-0.575656,0.883063,0.377265,-0.923655,-0.16699,0.331917,0.415273,0.960294,-0.381082,0
-0.593745,-0.298446,0.253842,0.315391,-0.468259,0.603019,0.796688,-0.350959,0.024196,0.390436,0
-0.576645,-0.882607,0.331675,-0.77505,-0.090789,0.991792,0.667045,0.860322,0.318369,-0.628111,1
0.071905,-0.120441,0.49453,0.130856,0.306215,0.403734,0.945526,-0.884085,0.123962,-0.357551,0
0.694648,0.806623,-0.526223,-0.600482,-0.193425,0.783753,0.954378,-0.295894,0.242985,0.82452,1
0.458252,-0.893319,0.462728,-0.784732,0.353013,-0.139193,0.753649,0.960628,0.778361,-0.7941,1
-0.332015,0.968574,-0.322384,0.272756,-0.869543,0.003651,0.036291,-0.24722,0.797994,0.22608,0
-0.533811,0.403475,-0.927731,0.472307,0.752042,0.706917,0.800998,-0.917021,0.2687,-0.445447,1
0.151203,0.047188,0.280409,0.70083,-0.602549,0.507252,-0.950268,-0.090224,0.440278,0.256164,0
-0.587823,-0.787183,-0.245156,0.76024,0.013612,-0.497268,-0.832931,0.452392,-0.238925,0.807815,0
0.364318,0.566846,-0.796418,-0.978068,0.369919,-0.376015,0.538065,0.610307,0.345619,0.824444,1
0.726592,0.867523,-0.96672,-0.925588,-0.185483,0.673348,0.906964,-0.860463,0.955254,-0.626353,1
-0.321261,-0.487314,-0.124157,-0.59222,0.186372,-0.018765,-0.441458,-0.389482,-0.111702,0.592407,0
0.767145,0.735677,-0.798968,-0.25937,0.712782,0.680262,-0.263531,-0.561283,0.632443,0.132108,0
-0.86874,0.485102,0.344505,-0.079395,0.607738,-0.797765,-0.050958,-0.780741,0.66562,0.696642,0
-0.243277,0.930458,-0.624022,-0.820968,-0.74139,-0.923009,0.633759,-0.216755,0.490193,0.831457,1
0.422352,0.535705,0.496513,0.933891,-0.346472,-0.347562,-0.228777,0.679538,0.468287,0.178621,0
0.520988,-0.597126,-0.981053,-0.864003,0.397594,-0.559412,-0.29993,-0.193613,-0.056299,-0.074592,0
-0.444429,-0.445063,-0.585851,0.444258,-0.838363,-0.315394,0.863263,0.58842,-0.33016,0.213806,0
0.429625,-0.270028,0.892106,-0.818009,-0.396737,0.977939,0.318945,-0.886621,0.926276,0.199228,1
-0.215367,0.606894,-0.943627,-0.766446,-0.872201,0.670786,0.41386,-0.01178,0.64313,-0.616697,0
-0.263893,0.96773,0.379664,0.736153,-0.220453,-0.025126,0.413439,0.105398,-0.862227,0.214063,0
0.106993,-0.305179,0.685314,-0.165671,0.065493,0.509685,-0.489804,-0.931475,0.009058,0.944187,0
0.364387,0.55696,-0.896954,-0.09618,0.639772,-0.812238,0.422924,0.534246,-0.331708,-0.157022,0
0.177527,-0.90886,0.748409,0.808514,-0.925672,0.260901,0.716081,-0.712323,-0.217412,-0.670005,1
-0.893074,-0.547784,0.835024,-0.998925,0.997295,0.771404,-0.494106,0.366933,0.465469,0.978839,1
0.213171,-0.421273,-0.719781,-0.03171,0.814737,0.082795,-0.097502,0.154038,0.803303,0.9508,0
-0.822997,-0.612172,0.852012,0.790787,-0.80607,0.393668,0.422464,0.002184,0.7172,-0.136652,0
-0.780851,-0.274399,0.303973,0.849732,-0.840936,-0.261249,0.781299,-0.09855,0.222529,-0.237374,0
0.099232,-0.498176,0.061008,-0.83248,-0.254205,0.806464,-0.440022,0.906334,0.887646,-0.581883,1
0.689684,0.65302,0.191376,-0.006,0.923872,-0.41311,-0.116189,-0.150015,0.266341,-0.961084,0
0.025781,-0.592358,0.497448,-0.695951,-0.797736,0.324293,-0.362548,-0.676054,0.872893,0.45286,0
-0.179152,0.657412,0.480276,0.397439,-0.214397,0.181252,-0.920369,-0.637814,0.003493,-0.697908,0
0.731733,0.235193,-0.887526,-0.889844,-0.807799,-0.594258,0.759317,0.868857,0.53365,-0.317591,1
0.220479,-0.490563,0.25327,0.861154,0.241455,0.387818,0.146892,-0.013327,-0.580367,0.461185,0
-0.228374,0.156933,0.15292,0.254717,-0.327333,0.839931,0.686189,0.514295,0.715887,0.103385,0
-0.890151,-0.721124,-0.153661,-0.097814,0.299626,-0.743359,-0.616182,-0.374903,-0.266126,-0.148119,0
0.570141,0.471303,0.884547,0.965026,0.498821,-0.090915,-0.549818,0.77605,0.786333,-0.536997,1
0.084044,-0.878059,0.385164,0.382643,-0.532174,-0.208244,-0.207612,0.365093,-0.408911,-0.911784,0
-0.426501,0.434976,0.918847,0.342666,0.599746,0.330006,0.764532,0.720611,0.688256,-0.703341,0
-0.367225,-0.382045,0.437718,-0.930291,-0.443752,-0.77658,-0.031559,0.991007,-0.476933,-0.589438,1
0.004087,-0.282962,-0.023996,-0.976856,-0.726567,-0.2286,-0.937952,-0.16945,-0.436017,0.317533,0
-0.179391,-0.0447,-0.074675,-0.04137,-0.179089,0.412623,0.498582,-0.88418,0.893915,-0.447578,0
0.239374,0.592346,0.551349,-0.343117,-0.594806,-0.699383,0.444213,-0.277671,-0.905878,-0.189367,0
0.785368,0.541867,0.350318,-0.627576,-0.954391,0.605703,0.392761,0.371818,0.42986,0.048942,0
-0.622805,-0.202058,0.649928,0.902059,-0.232718,0.232539,0.332482,-0.762889,-0.130545,-0.884684,0
-0.964285,0.453163,-0.622999,0.59616,-0.704587,0.9073,-0.127598,-0.845766,-0.619111,-0.627051,1
-0.847008,0.345573,-0.486447,0.395184,0.973494,-0.465042,0.185619,0.513015,-0.659986,0.27448,0
0.913719,-0.468387,0.843605,0.110354,-0.728014,0.552754,-0.312511,-0.96882,-0.628598,0.30971,0
0.040604,0.514971,0.086985,-0.496827,-0.858921,-0.811043,0.281661,-0.702313,0.176832,0.485241,0
-0.964568,0.913481,0.386446,0.357111,-0.539308,0.336456,-0.947972,-0.885138,-0.93065,-0.43051,1
0.096744,0.746705,-0.145346,-0.438902,0.853276,-0.290581,-0.739623,-0.027096,0.235408,-0.894921,0
-0.967686,-0.714767,0.02353,-0.595685,0.581776,-0.609445,0.265802,-0.566791,0.938058,-0.212616,0
-0.099721,-0.789932,0.626598,-0.237357,0.619296,-0.600038,-0.118157,0.538369,-0.274079,0.649041,0
0.488565,-0.740945,0.273322,-0.132688,-0.75734,0.908797,0.131391,-0.352339,-0.46776,0.772807,0
-0.395776,0.907611,-0.324522,0.004153,0.135629,-0.626809,0.378903,-0.667959,0.05945,0.146361,0
0.528398,0.623353,-0.808638,0.703679,0.853083,0.661386,0.867086,-0.374001,0.294898,-0.477252,0
-0.188855,-0.288948,0.933773,-0.980383,0.634997,0.36655,-0.523111,0.459047,0.250485,0.339771,0
-0.529945,0.842655,-0.068168,-0.197525,-0.507256,-0.500789,-0.980849,-0.914571,0.514322,-0.67577,1
0.328727,-0.055358,0.317554,0.294873,-0.779932,0.141886,0.436465,-0.264956,-0.032976,-0.66511,0
-0.590857,-0.075243,0.589993,-0.201962,-0.687883,-0.92054,0.628545,-0.667731,0.52142,0.469151,0
-0.531471,-0.126721,0.436499,0.503774,-0.215005,-0.230004,-0.493382,-0.019504,-0.577943,0.480726,0
-0.618295,0.019573,0.044518,-0.61656,-0.406105,-0.100513,-0.987754,-0.127501,0.398419,0.252792,0
-0.610796,0.302908,-0.105871,-0.855461,0.025692,-0.922269,0.640657,0.303114,-0.657497,-0.415926,0
-0.109596,0.235036,0.132132,0.295879,-0.600646,0.938864,0.002457,0.047515,-0.577001,-0.092998,0
0.066209,0.359331,0.200884,-0.68292,-0.166902,-0.184511,0.743074,0.839959,0.42744,-0.073995,0
-0.945902,-0.670675,-0.76732,-0.350902,0.064701,-0.191785,0.855198,0.806571,-0.511016,-0.369291,0
-0.096695,0.994079,-0.415702,-0.527592,0.493367,0.26982,0.363511,0.891221,-0.376508,0.899266,1
-0.80597,0.600368,0.596231,-0.259756,0.915234,0.308393,0.525281,0.4718,-0.384255,0.006372,0
0.627163,-0.19811,0.034203,-0.0796,-0.522602,0.033149,-0.81799,-0.002169,-0.298326,-0.077448,0
-0.766247,-0.241383,-0.323925,0.639987,0.99079,-0.381497,-0.273616,-0.187639,-0.704265,-0.621268,0
-0.954935,0.13401,-0.339634,0.477263,-0.914523,-0.16916,-0.933263,-0.190545,-0.453569,0.384742,0
-0.588985,0.451511,0.226208,0.356481,-0.618118,0.45789,0.003655,0.8894,-0.299949,-0.945716,0
0.995017,0.532908,-0.407254,0.010641,-0.46135,0.393875,-0.863237,0.754113,0.075815,-0.694307,0
0.67596,0.869697,-0.775784,0.698893,0.903832,-0.963287,-0.617988,0.163877,-0.60093,-0.837814,1
0.053518,-0.684581,-0.588234,0.497551,0.753832,-0.499723,0.520207,0.863027,-0.171857,0.13337,0
0.412948,0.754362,0.812496,-0.995382,0.498137,-0.930427,0.066293,-0.232307,-0.698176,0.468672,1
0.32283,-0.996432,0.68924,-0.032719,0.532695,-0.254126,0.827823,0.265397,0.91585,0.161743,0
0.508002,-0.474499,-0.508242,-0.79906,-0.052448,-0.160433,0.5229,-0.542277,-0.472439,-0.537586,0
0.285581,-0.765978,0.042842,-0.960741,-0.627097,0.849166,-0.003115,-0.481795,-0.661667,0.610523,1
-0.768807,-0.786225,0.904276,-0.458937,-0.248865,-0.424471,-0.811397,0.953985,-0.004804,-0.383847,1
0.443092,-0.728786,-0.00822,-0.333676,0.651253,0.101681,-0.142516,0.149051,0.999028,0.526969,0
0.913027,0.40404,0.710363,0.786027,-0.67222,0.24309,0.030684,0.107312,0.651123,0.880347,0
-0.755194,0.305851,-0.151404,0.156692,-0.468182,0.944344,-0.466899,-0.434617,0.188034,-0.648396,0
0.966162,-0.513499,0.290066,-0.401776,0.101522,0.250605,-0.776367,0.648551,0.453126,0.177429,0
-0.330284,-0.660362,-0.108217,-0.426697,0.618194,0.582032,-0.390392,-0.178593,0.770087,-0.766143,0
0.438551,-0.838159,0.293094,-0.531173,0.469156,-0.466117,-0.688919,0.140434,0.487885,-0.059305,0
0.736717,0.638713,0.136174,-0.802845,-0.902527,-0.957371,-0.108393,0.634332,-0.141305,0.990259,1
-0.018621,-0.640424,-0.586502,-0.379406,-0.839509,-0.990984,0.387733,0.184925,-0.078141,-0.420285,0
-0.12509,0.504246,0.18165,-0.990828,0.073819,-0.529461,-0.93548,0.932974,-0.129937,0.154553,0
0.721046,0.240579,0.58738,-0.082669,0.369074,-0.552296,0.172685,-0.180571,0.442233,0.000101,0
0.577647,-0.598013,0.044581,-0.209873,-0.696055,-0.337486,-0.728762,0.500254,-0.285448,-0.49602,0
-0.068094,0.682004,0.285669,-0.976241,0.442749,-0.527023,0.35871,-0.590694,-0.306933,0.161256,0
-0.851036,-0.079617,0.546742,0.425615,-0.222615,-0.536987,0.304458,-0.988395,0.914164,-0.401757,0
0.93118,0.847725,-0.742446,-0.520819,0.144426,0.162541,0.518652,-0.827319,-0.437636,0.032732,0
0.842624,0.097404,0.026778,0.9737,0.669117,-0.102084,0.944484,0.67853,0.919372,-0.025154,0
0.031763,-0.182307,-0.905187,-0.895971,0.199928,0.93107,0.381664,0.102937,-0.513888,0.875469,1
0.178385,0.340624,-0.088064,0.035002,-0.402475,-0.962246,-0.056319,-0.441741,0.440813,0.76621,0
0.831132,-0.74456,0.906107,-0.666833,-0.481727,-0.529832,-0.142943,-0.677628,0.047518,0.234903,0
-0.128862,-0.034189,-0.579808,0.325487,-0.521061,-0.268202,0.729481,-0.550496,-0.982611,0.040929,0
0.048093,0.734772,0.341847,0.859223,0.031379,-0.071562,0.276752,-0.431823,0.487695,0.273761,0
-0.868186,-0.525658,0.271272,-0.099153,0.87046,-0.403579,-0.231081,-0.250806,0.589536,0.955774,0
0.980353,0.534105,-0.145963,0.496622,0.733007,-0.924409,-0.872117,-0.024882,-0.074352,-0.572392,0
-0.948471,-0.318158,-0.138812,0.677054,0.639489,-0.299816,-0.292456,-0.97389,0.605573,0.553453,0
0.916462,0.828165,-0.029049,0.556444,-0.966292,-0.383319,-0.13012,0.9626,0.750049,-0.151983,1
0.040229,0.085772,0.270966,-0.926654,0.870686,-0.024008,0.124074,0.561473,-0.926208,-0.05845,0
