@relation 'Random_2_dimensions_SeparationFunction_f(x) =  + 1.0*x1^2 + 2.0*x2^2'

@attribute x1 numeric
@attribute x2 numeric
@attribute Class {0,1}

@data
0.331453,0.473842,0
-0.778622,-0.939862,1
-0.466017,0.070883,0
-0.477355,0.768086,1
-0.934224,0.102214,1
-0.354545,-0.210955,0
-0.971844,-0.082797,1
-0.834886,-0.673381,1
0.522964,0.089232,0
-0.156304,-0.412749,0
-0.664081,0.430911,1
-0.957845,0.952916,1
0.068232,-0.978378,1
-0.187305,0.931729,1
-0.265132,-0.357513,0
-0.215881,-0.943481,1
0.36672,0.175687,0
-0.33094,0.169776,0
0.534022,-0.917192,1
0.251146,0.007671,0
-0.888618,0.116605,1
-0.268306,-0.092233,0
0.09673,0.431785,0
-0.01205,-0.104469,0
0.593279,-0.947532,1
-0.523147,0.957528,1
0.809998,-0.27565,1
-0.895345,0.077794,1
0.981389,-0.513942,1
-0.496177,-0.72358,1
0.805072,0.356308,1
-0.125712,0.071136,0
-0.954525,-0.327211,1
-0.172731,0.853692,1
0.463532,-0.172654,0
0.000548,0.248576,0
-0.336971,-0.212389,0
-0.898322,-0.404668,1
-0.228928,0.626317,1
0.27528,0.495311,0
-0.28484,-0.053702,0
-0.244921,0.374236,0
-0.988938,-0.807008,1
0.403262,-0.366116,0
-0.448047,0.797568,1
0.108276,-0.77835,1
0.165907,-0.831827,1
0.959906,0.661638,1
-0.472119,0.987222,1
-0.292191,-0.105547,0
-0.016939,-0.152995,0
-0.009711,0.936625,1
-0.140327,0.091084,0
0.426866,-0.89857,1
0.940032,-0.162662,1
0.252946,0.269051,0
-0.447127,0.093749,0
-0.177351,-0.529857,0
0.933975,-0.669115,1
0.74747,0.762289,1
-0.495444,0.814312,1
0.459912,-0.120562,0
-0.041368,0.408124,0
0.878679,0.405639,1
0.398826,0.762705,1
-0.595957,0.287826,0
-0.306536,0.985086,1
-0.842169,0.555201,1
-0.665551,0.568972,1
0.487594,-0.10534,0
0.560141,0.063303,0
-0.148176,-0.451576,0
-0.493421,-0.312113,0
0.255902,0.312356,0
0.629331,0.726333,1
0.040086,0.194663,0
0.197396,0.730069,1
-0.128613,-0.025183,0
0.295278,-0.297951,0
-0.482144,-0.704946,1
-0.114283,0.445754,0
0.902127,-0.003748,1
0.169639,-0.959457,1
-0.510789,0.154712,0
-0.711509,-0.010905,0
-0.293943,-0.65047,1
-0.03715,0.123688,0
0.855021,0.75486,1
-0.737415,-0.728562,1
-0.472886,0.735123,1
-0.350599,-0.481803,0
-0.895632,-0.324305,1
-0.206638,0.392755,0
-0.387784,0.321639,0
0.433759,-0.763174,1
0.869564,0.625051,1
-0.665744,0.90545,1
-0.099089,-0.664515,1
-0.278951,-0.986889,1
0.854617,0.936567,1
-0.936972,-0.228905,1
-0.895002,-0.25472,1
0.086798,-0.977702,1
0.26977,0.609767,1
-0.323683,-0.210669,0
0.108551,0.661142,1
0.195523,0.171326,0
-0.186895,-0.878883,1
0.410999,-0.692389,1
0.982295,0.693065,1
-0.955111,0.853149,1
0.245271,0.791458,1
0.070219,0.752773,1
0.208901,0.823071,1
0.495457,-0.07408,0
-0.824932,0.377696,1
0.375333,0.988931,1
0.935939,-0.506691,1
0.366217,-0.797059,1
-0.218828,0.738303,1
-0.262518,0.629605,1
0.383387,-0.144298,0
0.088177,0.955412,1
-0.527654,-0.650927,1
0.66875,-0.263637,0
0.764973,0.837086,1
0.170401,0.918282,1
0.487424,-0.736528,1
-0.879906,-0.595914,1
0.007116,-0.878649,1
0.607096,-0.832194,1
0.586726,-0.264285,0
0.967345,0.956211,1
-0.921172,-0.654918,1
0.264798,0.972372,1
0.49897,0.233114,0
0.934344,0.101529,1
-0.153355,-0.516734,0
-0.211281,0.218153,0
-0.712268,0.06428,0
-0.257724,-0.095918,0
-0.131357,0.901625,1
-0.932666,0.511152,1
-0.225743,0.917745,1
-0.958395,-0.947865,1
0.794241,-0.442799,1
0.871607,-0.438544,1
0.044251,-0.662962,1
-0.484608,-0.711704,1
0.166387,0.921478,1
-0.578612,0.358042,0
-0.240637,0.515734,0
0.788602,0.77672,1
0.151848,-0.05814,0
0.264579,-0.295172,0
0.399555,-0.018409,0
-0.892786,-0.31164,1
-0.033342,0.664934,1
-0.340977,0.361436,0
-0.873319,-0.301439,1
-0.939295,0.19817,1
0.872774,0.880166,1
0.112368,0.114657,0
-0.595037,-0.958735,1
-0.979781,0.37344,1
0.493323,-0.901448,1
-0.175657,0.870736,1
-0.166296,-0.135259,0
0.045877,0.776356,1
0.130728,0.428085,0
-0.731376,-0.396917,1
0.784226,0.38948,1
-0.115862,0.730811,1
0.610524,-0.037576,0
0.368139,0.940684,1
-0.81616,0.670037,1
-0.290326,-0.01265,0
0.921042,0.434757,1
0.645171,-0.453464,1
0.175678,-0.009371,0
0.052814,0.397094,0
0.649354,-0.109856,0
0.61187,0.569624,1
-0.273634,0.7529,1
0.576195,-0.876217,1
-0.243773,-0.256301,0
0.774876,0.688998,1
-0.471779,-0.273297,0
-0.82698,-0.519142,1
0.380551,0.959024,1
-0.684973,0.488191,1
0.649163,-0.907548,1
-0.187991,-0.671536,1
-0.826664,-0.567478,1
-0.376331,0.334785,0
0.035084,-0.672225,1
0.316591,0.760075,1
0.22501,-0.881275,1
-0.34377,-0.757973,1
0.49681,-0.366656,0
-0.614235,-0.123542,0
-0.623403,0.513934,1
0.759378,-0.630866,1
-0.526693,-0.11011,0
0.042469,0.433906,0
-0.136366,0.135651,0
0.609947,-0.504687,1
0.688481,-0.468467,1
-0.561115,-0.81332,1
0.961647,-0.088153,1
-0.434125,0.103815,0
0.972667,-0.663935,1
-0.218909,0.216092,0
0.641116,0.725748,1
0.166044,-0.971351,1
-0.443834,0.057577,0
-0.153874,-0.489593,0
-0.180041,-0.922485,1
-0.271625,0.904898,1
-0.406659,0.069592,0
-0.197084,0.05133,0
-0.349344,0.877481,1
-0.492564,0.638729,1
-0.307293,-0.323965,0
-0.095853,0.847598,1
0.054907,-0.460138,0
0.946928,-0.257971,1
-0.237607,0.781013,1
-0.839218,-0.741154,1
-0.468579,0.106039,0
0.889115,-0.491825,1
-0.695575,0.94726,1
-0.214622,0.723078,1
-0.690177,0.409369,1
0.106706,-0.898811,1
0.355051,-0.717764,1
-0.950634,0.662842,1
-0.916217,-0.04466,1
-0.624659,-0.120501,0
0.776733,-0.916354,1
0.719834,0.896346,1
-0.136278,-0.536192,0
-0.741891,0.871705,1
-0.077577,0.423919,0
0.577337,-0.350536,0
-0.101524,-0.68154,1
0.833603,-0.916721,1
-0.0522,-0.824636,1
-0.944904,0.891458,1
-0.415004,0.061172,0
0.150209,-0.876845,1
0.965286,-0.671852,1
-0.055745,0.394139,0
-0.308784,0.742476,1
0.283492,0.039869,0
0.067048,0.729631,1
0.212951,-0.004542,0
0.745989,0.048118,0
-0.541316,-0.552441,1
-0.889669,0.444035,1
-0.695446,-0.004936,0
-0.659427,0.173463,0
0.262076,-0.364585,0
-0.560205,0.048253,0
-0.111583,-0.894361,1
0.553935,0.837369,1
-0.385742,0.969775,1
-0.921348,0.839152,1
-0.418146,0.983282,1
-0.096602,0.865532,1
0.760187,-0.780208,1
-0.953482,0.321654,1
0.472028,-0.876489,1
0.468365,0.023302,0
-0.299603,-0.890453,1
-0.166166,-0.763654,1
0.091436,-0.915336,1
-0.806614,0.470258,1
-0.450506,-0.76993,1
-0.016758,0.880007,1
-0.841867,0.366364,1
0.489598,0.2654,0
0.311162,0.011794,0
-0.599345,-0.151518,0
-0.939209,0.815288,1
0.18436,0.727293,1
0.548016,-0.980286,1
-0.957256,0.570546,1
-0.960359,0.953666,1
0.800669,-0.617135,1
-0.013077,-0.046827,0
0.231523,-0.820225,1
0.101969,0.141126,0
-0.764022,0.063081,0
-0.303327,-0.322782,0
-0.094621,0.408953,0
0.110632,0.113751,0
-0.408573,-0.976768,1
-0.865406,0.654126,1
0.472247,-0.223014,0
-0.11398,0.284487,0
-0.831975,-0.830306,1
-0.431604,-0.792494,1
-0.518277,0.682764,1
-0.236629,0.056757,0
0.659501,-0.537976,1
-0.060848,-0.670052,1
0.621682,0.911888,1
-0.983046,0.395582,1
0.980957,-0.417291,1
0.095234,0.727219,1
0.098676,0.682962,1
-0.998504,0.744714,1
-0.881754,-0.138359,1
0.491447,-0.006908,0
-0.264597,-0.016548,0
0.247305,0.053781,0
0.185863,0.206976,0
0.897939,0.96338,1
-0.058637,0.399001,0
-0.502717,0.699863,1
-0.780515,0.695819,1
-0.730825,-0.926131,1
0.175759,0.329468,0
0.397676,-0.214512,0
-0.911108,-0.860395,1
0.20131,0.073054,0
0.256297,-0.663818,1
-0.671409,0.0478,0
0.888929,-0.500381,1
-0.100375,0.087848,0
0.836199,0.412753,1
-0.378331,-0.008023,0
0.502602,0.336732,0
0.019565,-0.40517,0
0.071955,-0.663123,1
-0.74851,0.971266,1
0.500498,-0.657795,1
0.471584,0.14935,0
-0.434692,-0.4276,0
-0.292975,-0.611058,1
0.368491,0.728382,1
-0.899721,0.748444,1
-0.987965,0.731659,1
0.974576,0.863531,1
-0.567656,0.796452,1
0.261416,0.438151,0
-0.056579,-0.092473,0
-0.775571,0.720821,1
-0.539794,-0.81142,1
-0.361907,0.428215,0
0.912339,0.181338,1
-0.42194,-0.030433,0
0.914589,0.472551,1
0.701433,0.956136,1
-0.161377,-0.665079,1
-0.054381,0.723577,1
0.296777,0.788528,1
-0.355786,0.897658,1
-0.128975,0.03891,0
0.206904,-0.846983,1
0.22732,0.43376,0
0.828145,0.560556,1
0.25199,-0.850888,1
0.205245,0.395904,0
0.456036,0.769357,1
-0.189676,-0.092014,0
0.614231,-0.647966,1
-0.58058,-0.755113,1
0.075407,-0.765007,1
-0.915336,-0.814757,1
0.78625,-0.691586,1
0.940468,0.504065,1
0.09627,0.14017,0
-0.833704,0.624194,1
-0.250466,0.821533,1
0.672719,-0.160679,0
-0.880867,0.691248,1
0.634123,-0.158197,0
0.703233,0.199512,0
-0.13946,-0.451756,0
0.176979,-0.910601,1
-0.817233,-0.711908,1
-0.117628,0.801816,1
-0.480994,0.305269,0
-0.902016,0.220102,1
-0.831327,0.871527,1
-0.567432,0.608604,1
0.761905,-0.397627,1
-0.9304,0.17842,1
-0.966959,-0.745064,1
0.885775,0.155497,1
-0.214955,-0.500619,0
0.756035,-0.557165,1
-0.65352,0.125203,0
-0.985527,0.443671,1
0.114547,0.205488,0
-0.628966,-0.173322,0
-0.479024,0.216089,0
-0.789248,0.605388,1
0.626309,0.911528,1
0.079206,0.746161,1
-0.338154,0.267718,0
-0.476979,-0.401022,0
0.137008,-0.515437,0
0.890098,-0.626456,1
-0.461931,0.973364,1
0.653236,0.479755,1
0.543357,0.746828,1
-0.044569,0.545479,0
-0.139445,0.687065,1
0.138623,0.762772,1
0.673938,0.077103,0
-0.349274,-0.227727,0
0.730699,-0.617483,1
0.135452,-0.383258,0
-0.251906,0.160833,0
0.595331,0.103258,0
0.843206,0.872326,1
0.619097,-0.033085,0
-0.43344,-0.981643,1
0.015526,0.206889,0
0.002692,-0.1215,0
-0.707063,-0.671346,1
0.067824,-0.176945,0
-0.756612,-0.91544,1
-0.955718,-0.581819,1
0.989168,0.257432,1
-0.266621,0.736293,1
-0.924114,-0.381177,1
-0.918437,-0.09329,1
-0.184417,0.203348,0
0.014948,-0.137211,0
-0.284264,-0.321754,0
-0.532169,-0.301594,0
-0.837267,0.323617,1
0.147916,0.417176,0
0.844426,-0.51717,1
-0.093445,0.917454,1
-0.325738,-0.145985,0
0.662376,-0.518223,1
0.849042,-0.207345,1
0.563455,-0.160655,0
0.409465,0.057945,0
-0.800262,-0.9809,1
-0.672183,-0.896052,1
-0.570298,0.278632,0
0.017037,-0.757905,1
0.365267,0.20805,0
0.451177,-0.143365,0
-0.144605,0.342557,0
0.769719,0.517321,1
-0.954522,-0.923162,1
-0.896288,0.029062,1
-0.335731,-0.384793,0
-0.348927,0.4032,0
-0.764122,0.792077,1
0.774452,-0.729776,1
0.884223,0.148977,1
0.576135,0.685694,1
-0.833404,0.756767,1
0.123905,0.665036,1
0.346552,0.101006,0
-0.382629,0.857282,1
-0.172305,0.054365,0
-0.09844,0.406132,0
-0.414153,-0.908459,1
-0.949845,-0.793121,1
-0.638805,0.654559,1
0.336108,-0.024072,0
0.958812,-0.512886,1
-0.271513,0.303087,0
-0.535614,-0.043923,0
0.022704,-0.944993,1
0.227478,-0.203021,0
-0.508422,-0.016514,0
0.44351,-0.008738,0
0.6362,-0.668055,1
-0.475946,0.363722,0
0.731176,0.48614,1
-0.64187,-0.171566,0
0.990782,0.351197,1
-0.263068,-0.849214,1
0.697855,-0.215183,0
0.478599,-0.168559,0
0.51033,0.747428,1
-0.320459,-0.803143,1
0.205781,0.659767,1
0.369304,-0.299215,0
-0.834253,-0.689537,1
-0.499529,-0.952331,1
0.557986,-0.778081,1
-0.246345,0.674162,1
-0.757298,0.018199,0
0.080864,0.919185,1
0.430765,0.678884,1
-0.819514,0.746955,1
0.417422,0.015927,0
-0.678281,-0.263386,0
0.515978,-0.191935,0
0.444367,-0.095019,0
-0.425976,0.415874,0
-0.277101,0.981752,1
0.497568,-0.164657,0
0.755234,-0.546073,1
0.949427,-0.973702,1
0.582045,0.620817,1
0.711655,0.093305,0
0.590004,-0.898155,1
-0.805874,0.312112,1
-0.598869,0.813095,1
-0.161222,-0.079234,0
0.53132,0.810932,1
0.24731,0.333301,0
0.750733,-0.386002,1
0.56824,0.113747,0
-0.032816,-0.868723,1
0.193732,-0.994044,1
0.442362,0.791508,1
-0.423745,0.310411,0
-0.302734,-0.461384,0
-0.32741,-0.006769,0
-0.504118,0.415662,0
-0.030002,-0.033933,0
-0.9992,0.395171,1
0.468527,0.808664,1
-0.717346,-0.083808,0
0.822403,-0.553942,1
-0.081758,0.749183,1
-0.853338,0.708928,1
0.203999,-0.229414,0
0.114343,0.215396,0
0.03688,0.394929,0
0.401172,0.334844,0
0.35261,0.390859,0
-0.721167,-0.870937,1
-0.296158,0.439734,0
0.876217,-0.636825,1
-0.755011,0.677495,1
0.672903,-0.824881,1
-0.642204,0.749454,1
0.856017,-0.218412,1
0.449391,-0.889256,1
0.201816,0.631863,1
-0.28624,0.958221,1
0.702362,0.687126,1
-0.447236,-0.848499,1
0.692231,0.956996,1
-0.713813,-0.503006,1
0.592186,0.543186,1
-0.938838,0.006782,1
0.950445,0.787317,1
-0.602295,-0.586047,1
-0.573725,0.268991,0
-0.531968,0.523181,1
0.775244,-0.381846,1
0.854269,0.400144,1
0.504499,0.694602,1
-0.195262,-0.776797,1
-0.518419,0.968966,1
-0.548021,-0.785835,1
-0.706998,-0.01217,0
0.199881,0.199704,0
0.299155,-0.403411,0
0.543874,-0.697731,1
0.795059,-0.80275,1
-0.042692,-0.980892,1
0.461808,-0.26569,0
0.158782,0.52025,0
0.381491,-0.669556,1
-0.93069,-0.618894,1
-0.711261,-0.465329,1
-0.925125,-0.837418,1
-0.555052,-0.000743,0
-0.170949,0.261374,0
-0.45339,-0.932433,1
-0.238,-0.724625,1
0.417095,0.233635,0
-0.29368,-0.2361,0
-0.118414,-0.274786,0
0.606845,0.729696,1
-0.84937,0.409455,1
0.610396,-0.614466,1
0.335012,0.031843,0
-0.534737,-0.015048,0
0.485768,-0.913207,1
-0.340542,0.185519,0
0.044041,0.347106,0
0.116481,-0.131821,0
0.559825,-0.606871,1
-0.05886,0.256158,0
-0.97343,-0.517724,1
-0.043783,-0.729538,1
0.941968,0.92273,1
-0.483452,0.164893,0
0.939733,-0.095693,1
-0.088414,0.156166,0
0.817634,-0.957181,1
-0.14169,-0.217536,0
0.771746,-0.608605,1
0.142304,-0.175336,0
-0.98451,-0.937479,1
0.925976,-0.432149,1
-0.391478,-0.897096,1
-0.87299,0.26775,1
-0.643732,0.630521,1
-0.477346,-0.060943,0
-0.403184,0.769793,1
0.88579,-0.126293,1
0.248513,-0.631874,1
0.421673,0.400596,0
0.360752,0.736776,1
0.049555,-0.685671,1
-0.407896,0.731289,1
0.661369,-0.870951,1
0.53405,-0.628462,1
-0.610015,0.854424,1
0.605227,0.898628,1
0.132461,0.344406,0
0.360262,0.675712,1
-0.900885,0.435364,1
0.488868,-0.337975,0
0.997101,0.06872,1
0.525054,0.324218,0
-0.392392,0.384246,0
0.342911,0.796331,1
0.978644,-0.626337,1
0.884611,0.859497,1
0.230794,-0.899768,1
-0.752139,-0.115225,0
0.061216,0.718532,1
-0.745781,-0.73278,1
0.431527,0.569612,1
-0.073698,0.076617,0
0.638129,-0.519728,1
0.921091,0.660031,1
0.988922,-0.938823,1
-0.101888,0.753615,1
-0.351789,-0.722917,1
0.045503,0.295879,0
0.86205,0.853443,1
0.543525,0.58187,1
-0.260882,0.187158,0
0.614293,0.657514,1
0.037629,-0.654694,1
0.988088,0.925604,1
0.99668,-0.535865,1
-0.889209,0.819697,1
-0.849207,0.401676,1
0.223583,0.09945,0
-0.720645,0.85081,1
-0.434756,-0.169306,0
-0.832009,-0.714339,1
-0.621031,-0.564208,1
-0.303155,-0.907315,1
0.149801,0.334619,0
0.921092,-0.971136,1
0.555415,0.643742,1
0.27194,0.7529,1
0.982102,-0.838826,1
0.781731,0.591347,1
-0.860519,0.436299,1
-0.675346,0.930122,1
-0.698432,0.109373,0
-0.991488,0.902259,1
0.617708,-0.019045,0
0.682413,0.651785,1
0.542301,0.599446,1
0.802436,0.848424,1
-0.552519,0.785876,1
-0.183186,-0.651577,1
-0.144901,-0.15419,0
0.204162,0.0981,0
-0.053067,0.759017,1
-0.642366,-0.29034,0
0.162014,0.184964,0
0.486119,0.263435,0
0.865883,0.893695,1
-0.196781,-0.209764,0
0.693877,0.502732,1
-0.769025,-0.398143,1
-0.77499,-0.760479,1
0.201688,-0.001151,0
-0.925364,0.771247,1
-0.020987,-0.136804,0
-0.761761,-0.721424,1
0.069925,0.434521,0
-0.424673,0.897185,1
0.762054,-0.827993,1
-0.308468,0.410665,0
0.59625,0.020193,0
0.158704,0.650683,1
0.006863,0.445038,0
-0.915078,-0.909933,1
-0.271423,-0.848494,1
0.504165,-0.292479,0
-0.344566,-0.174848,0
-0.068479,0.782237,1
-0.502077,0.889036,1
0.011209,0.12354,0
0.084202,-0.186981,0
-0.081728,-0.911818,1
0.889837,-0.247373,1
0.819767,-0.640287,1
0.118387,-0.089317,0
0.885378,-0.951097,1
0.48995,0.123053,0
-0.086304,-0.111401,0
0.232385,-0.017443,0
-0.079465,0.111449,0
-0.606664,-0.282156,0
-0.591945,0.991946,1
0.429307,-0.422783,0
0.882187,0.348771,1
-0.954642,0.783203,1
-0.101872,-0.487073,0
-0.597875,0.25295,0
-0.946109,-0.653378,1
-0.31174,-0.044206,0
0.260437,-0.143171,0
-0.871169,0.241407,1
-0.916102,-0.959713,1
0.979631,0.741938,1
0.130715,0.163591,0
0.8526,-0.49672,1
0.762887,0.767573,1
0.25603,-0.502968,0
0.340887,0.922144,1
0.630121,-0.744854,1
0.435973,0.892557,1
0.808859,0.660284,1
-0.989778,0.825301,1
0.431806,-0.678393,1
-0.932987,0.53626,1
-0.625376,-0.161185,0
-0.973732,0.774468,1
0.145577,-0.255385,0
-0.509886,-0.251083,0
0.853149,-0.994571,1
-0.559961,-0.671984,1
0.46137,-0.28031,0
-0.180511,0.747515,1
0.38328,0.572453,1
-0.471436,0.086149,0
0.969135,-0.978821,1
0.831432,0.783782,1
0.045322,0.182761,0
-0.995667,0.657529,1
0.366228,-0.041977,0
0.000786,-0.428248,0
-0.966108,0.257185,1
-0.820301,-0.287412,1
-0.003933,0.226492,0
0.446263,0.229732,0
-0.600204,0.71944,1
-0.025304,-0.995606,1
0.326425,-0.610238,1
-0.343024,0.890706,1
-0.505547,0.294257,0
0.917752,-0.677172,1
0.547125,0.329609,0
0.969429,0.874992,1
-0.967526,0.862786,1
0.901444,-0.928627,1
0.603642,-0.529542,1
0.08351,0.897034,1
-0.457648,0.859594,1
-0.638314,-0.852212,1
0.418328,-0.165921,0
0.363476,0.191596,0
0.814844,0.487038,1
-0.542737,0.97344,1
-0.170889,-0.740746,1
-0.708109,-0.807577,1
-0.594007,0.671503,1
0.757332,-0.473969,1
-0.315321,-0.2058,0
0.849549,0.313073,1
-0.646874,-0.994348,1
0.187015,0.143297,0
0.452293,0.68168,1
0.921874,-0.65593,1
-0.390946,0.579064,1
-0.254023,0.386603,0
0.701589,-0.81338,1
-0.95571,-0.015067,1
-0.924848,-0.145096,1
0.773373,0.816944,1
-0.887702,-0.913375,1
0.978282,-0.874691,1
0.234111,0.369914,0
-0.417085,-0.289402,0
0.616267,0.266446,0
0.932948,-0.069517,1
0.486821,0.901526,1
0.76373,-0.967688,1
0.305074,0.498476,0
-0.797515,0.884617,1
-0.896955,-0.698154,1
-0.986882,0.261667,1
-0.297222,-0.443724,0
0.129833,0.813705,1
0.266795,-0.657428,1
-0.32384,-0.353494,0
-0.304321,-0.980163,1
-0.871127,-0.962581,1
-0.244086,-0.217724,0
-0.938327,0.231069,1
-0.497277,0.411526,0
0.991411,-0.513586,1
-0.443175,0.690165,1
-0.750008,0.587859,1
-0.899376,0.139293,1
-0.481979,0.886652,1
-0.921465,0.752863,1
-0.982247,0.223682,1
-0.988209,-0.387705,1
0.129934,-0.209203,0
0.315885,-0.820706,1
-0.089123,0.285221,0
-0.675526,-0.789265,1
-0.351531,-0.829396,1
0.838781,0.768755,1
-0.55881,-0.112579,0
0.076266,-0.378956,0
-0.622813,-0.537646,1
-0.353135,-0.118729,0
-0.69857,0.993702,1
0.851681,-0.663766,1
0.004763,0.486475,0
-0.623243,-0.780207,1
-0.369034,-0.450163,0
0.16786,0.060305,0
-0.88498,-0.434094,1
0.710688,0.034727,0
0.98136,0.888352,1
0.195002,0.823455,1
0.105213,0.178204,0
0.610835,-0.800169,1
-0.813039,-0.419706,1
-0.834097,0.576013,1
-0.484137,0.943561,1
0.084363,-0.107524,0
-0.556888,0.240647,0
-0.641081,0.779509,1
-0.940485,-0.489747,1
0.053884,0.294569,0
-0.604043,0.863511,1
-0.617318,-0.834169,1
0.434943,-0.336079,0
0.775015,0.92078,1
0.398378,-0.037629,0
-0.367126,-0.640071,1
-0.631636,-0.53107,1
0.454781,0.892079,1
0.072992,0.922746,1
0.913994,0.620179,1
0.005341,-0.784253,1
-0.350191,0.041299,0
0.74666,-0.446171,1
0.713522,-0.591508,1
-0.814182,-0.835646,1
0.916421,0.010194,1
-0.987725,-0.056685,1
-0.584917,0.851379,1
0.26962,0.261657,0
0.738225,0.816828,1
0.423429,-0.190956,0
-0.42161,-0.435847,0
-0.924818,-0.381549,1
0.025963,0.426106,0
-0.844048,-0.991994,1
0.870721,-0.523363,1
-0.710568,-0.050912,0
0.574469,0.144825,0
0.83402,0.905115,1
0.405839,-0.967954,1
-0.247793,0.361573,0
-0.973413,-0.616425,1
0.310129,0.423654,0
-0.132558,-0.396103,0
-0.751073,-0.643667,1
-0.709391,0.183308,0
0.057105,-0.690685,1
0.470848,0.671374,1
0.108861,-0.171738,0
-0.328754,0.467565,0
0.646384,-0.853338,1
0.545682,-0.959692,1
0.335601,-0.701812,1
0.204126,0.41617,0
-0.48184,0.380425,0
0.286919,-0.186418,0
-0.974498,0.014527,1
-0.109142,-0.373494,0
-0.147786,-0.376958,0
0.787359,-0.883943,1
-0.318106,-0.002432,0
0.253301,0.191764,0
0.163373,0.296613,0
-0.734799,0.768205,1
-0.794949,0.337854,1
0.221677,0.99869,1
0.618723,-0.741199,1
0.499188,-0.808523,1
-0.280371,-0.464065,0
0.327679,0.286281,0
0.077384,0.08088,0
0.96691,-0.346439,1
-0.487189,-0.326804,0
-0.029106,0.676393,1
0.446974,0.084448,0
0.847098,-0.518261,1
0.978251,-0.554157,1
0.436784,0.164873,0
-0.442892,-0.280994,0
-0.099525,0.009505,0
0.840227,-0.619521,1
0.877198,0.319775,1
0.496337,-0.049805,0
-0.281459,0.367906,0
-0.184237,0.81389,1
-0.537668,-0.815509,1
-0.483135,-0.581314,1
-0.280232,0.113308,0
0.153942,0.966625,1
-0.069362,0.633692,1
-0.930871,-0.112092,1
0.810424,-0.354207,1
-0.920657,0.83228,1
0.467804,-0.896411,1
0.145544,-0.674836,1
0.238999,-0.141654,0
-0.26883,0.752863,1
-0.663897,0.680079,1
-0.596789,0.870283,1
-0.452921,0.871325,1
-0.909704,-0.520996,1
0.169557,0.711633,1
0.514055,0.878128,1
0.391738,0.443044,0
0.371205,0.00178,0
0.608994,0.879392,1
0.994208,0.948161,1
-0.778617,0.669513,1
-0.318764,-0.791444,1
-0.173538,-0.995778,1
-0.338433,0.320738,0
-0.596613,0.129175,0
-0.249577,-0.100306,0
-0.921537,-0.589492,1
0.147674,-0.960361,1
-0.631066,-0.102602,0
0.547679,0.934793,1
-0.579074,-0.664522,1
-0.247019,-0.767602,1
0.689141,0.407275,1
-0.677593,0.11,0
-0.250012,-0.389372,0
-0.565436,0.359991,0
0.496517,0.633307,1
-0.889421,0.867968,1
0.832646,0.341798,1
-0.784663,0.787448,1
-0.834186,-0.42548,1
-0.755641,0.44201,1
-0.508667,0.81447,1
-0.196152,0.52695,0
0.668352,0.513583,1
-0.095671,-0.463968,0
-0.393506,-0.649151,1
-0.2863,0.504976,0
-0.486143,-0.971507,1
-0.746619,0.141782,0
-0.898786,-0.654708,1
-0.328323,0.205058,0
0.693896,0.23338,0
0.571964,0.204631,0
0.603619,0.037706,0
-0.45905,-0.774994,1
-0.270471,0.419987,0
-0.012875,-0.710924,1
0.917211,-0.788485,1
0.803101,0.42837,1
0.314179,0.496594,0
-0.139861,0.999931,1
-0.352855,0.29999,0
0.649144,-0.031766,0
0.27448,-0.373541,0
-0.792009,-0.464378,1
-0.50354,-0.777177,1
0.483382,-0.165477,0
-0.38192,0.660683,1
-0.620755,-0.634285,1
0.652108,-0.721112,1
0.953576,-0.626021,1
-0.194594,0.709762,1
0.034464,-0.152711,0
-0.619311,0.719,1
0.160768,0.409431,0
0.301796,0.393659,0
0.827873,-0.677127,1
0.446636,-0.996063,1
0.121873,-0.218848,0
-0.27468,-0.489348,0
0.938395,-0.989806,1
0.985849,0.689404,1
0.78031,-0.761167,1
-0.928875,0.189408,1
-0.883533,0.425304,1
0.182226,0.487113,0
0.107661,-0.723864,1
-0.208277,-0.269265,0
0.17676,-0.485752,0
-0.023832,0.709442,1
-0.246702,-0.908347,1
0.253382,-0.482494,0
-0.764086,0.788813,1
0.224907,0.731963,1
-0.732638,-0.412275,1
0.769715,-0.971396,1
-0.363699,0.181621,0
-0.119377,-0.518251,0
0.205132,0.432919,0
-0.828818,-0.582153,1
0.041108,-0.960365,1
-0.923796,-0.996554,1
-0.028439,-0.201207,0
-0.923029,0.578199,1
-0.281962,-0.800274,1
-0.511931,-0.039467,0
0.540495,0.608059,1
0.468192,-0.104605,0
-0.432419,-0.865526,1
-0.602395,0.885929,1
0.2203,0.210251,0
0.991268,-0.498102,1
-0.062703,-0.158094,0
0.106798,0.13154,0
0.111722,-0.044707,0
-0.486068,-0.659103,1
-0.314207,-0.222228,0
-0.42104,0.759633,1
0.635184,-0.691095,1
-0.260042,0.177426,0
0.959063,-0.664408,1
-0.039237,0.19048,0
-0.963941,-0.859127,1
-0.821674,0.850438,1
0.962082,0.617905,1
-0.109614,0.104635,0
-0.901125,-0.062951,1
0.524514,-0.81233,1
-0.512092,-0.536377,1
0.168419,-0.79507,1
0.559823,-0.25682,0
0.601139,0.949408,1
0.752207,0.567842,1
-0.776201,0.446955,1
-0.994188,-0.723902,1
0.5739,0.116716,0
-0.566323,0.368965,0
-0.881061,0.369049,1
0.651394,-0.523873,1
-0.106064,-0.118395,0
-0.013791,-0.82068,1
-0.473196,-0.889306,1
-0.055693,-0.914442,1
-0.303809,-0.662321,1
