@relation higgs

@attribute x1 {1.000000000000000000e+00,0.000000000000000000e+00}
@attribute x2 numeric
@attribute x3 numeric
@attribute x4 numeric
@attribute x5 numeric
@attribute x6 numeric
@attribute x7 numeric
@attribute x8 numeric
@attribute x9 numeric
@attribute x10 numeric
@attribute x11 numeric
@attribute x12 numeric
@attribute x13 numeric
@attribute x14 numeric
@attribute x15 numeric
@attribute x16 numeric
@attribute x17 numeric
@attribute x18 numeric
@attribute x19 numeric
@attribute x20 numeric
@attribute x21 numeric
@attribute x22 numeric
@attribute f23 numeric
@attribute f24 numeric
@attribute f25 numeric
@attribute f26 numeric
@attribute f27 numeric
@attribute f28 numeric
@attribute f29 numeric

@data
1.000000000000000000e+00,0.959334,0.277527,-0.420271,1.21405,-1.431153,1.327297,-0.208964,0.962556,2.173076,0.267671,0.595512,-1.687998,0,0.586575,0.053878,0.039292,2.548224,0.829288,-0.438526,-0.822647,0,0.822059,1.241272,1.180341,0.71491,0.826907,0.896251,0.784904
1.000000000000000000e+00,1.346215,-0.636056,-0.630566,1.769127,0.142245,1.030764,-0.439688,1.149381,2.173076,0.646137,0.074856,0.757242,0,0.872311,0.232286,-1.275536,2.548224,0.499228,-0.852439,-0.913097,0,0.853501,0.772527,1.372468,1.066817,1.052351,1.04668,0.843234
0.000000000000000000e+00,0.754363,0.529785,-1.712546,1.210941,0.712206,0.880162,0.046515,-0.457856,2.173076,0.727219,-0.539052,-0.558365,2.214872,1.022994,-1.432559,1.402831,0,0.387991,-1.338808,-1.570113,0,0.804071,0.934908,1.081686,1.074204,0.375103,0.845041,0.8878
1.000000000000000000e+00,0.45368,0.613546,-1.566617,0.643622,-1.633569,1.130708,-0.289173,-1.382557,0,2.76887,0.317699,0.536975,1.107436,1.332966,-0.715283,-1.089145,0,0.99091,0.691615,0.106382,0,0.79851,0.594741,0.988423,1.566575,1.224021,1.459932,1.179874
0.000000000000000000e+00,0.746677,0.046696,1.657787,0.369026,-0.946145,0.494771,-0.046566,0.750785,2.173076,0.480196,0.040858,-0.683756,0,1.154008,-0.15821,-0.162735,2.548224,0.614116,1.49529,1.468136,0,0.963978,0.874136,0.977488,0.768126,0.693483,0.685464,0.64305
1.000000000000000000e+00,0.678598,-1.701578,-0.40418,1.031608,-0.435235,0.782142,-1.065513,1.054583,1.086538,0.705689,-0.674073,-1.605329,2.214872,0.896723,-0.335709,-0.450087,0,0.930546,0.172767,1.211767,0,1.047101,1.022615,0.989188,0.83434,0.769145,0.803576,0.749582
0.000000000000000000e+00,1.46206,-0.329256,0.499237,1.969665,1.07583,1.00942,-0.502072,-0.947372,2.173076,1.109588,0.247761,0.093111,0,1.416386,0.509912,-1.438628,2.548224,1.235048,-1.31299,-1.723824,0,0.794669,1.094913,1.16825,1.534629,1.049135,1.218759,1.087059
0.000000000000000000e+00,1.862118,1.526155,0.950894,0.362128,-0.381032,0.597279,2.298298,-0.372482,0,0.686048,1.149195,-1.14593,1.107436,0.407442,0.385208,-1.541809,0,0.76941,0.531713,0.310589,3.101961,1.242249,0.878316,1.060123,0.891665,0.659376,0.634938,0.6827
0.000000000000000000e+00,0.915045,-1.30712,-0.364785,0.799783,0.803705,1.026184,-0.334723,-1.18021,1.086538,0.881324,-1.834864,0.694546,0,0.662795,-2.594946,1.197579,0,0.689816,-1.013174,0.993686,1.550981,0.779056,0.552436,1.030057,1.133435,0.917617,1.085674,0.910876
1.000000000000000000e+00,0.724716,0.888205,1.282146,1.431753,-1.360268,1.067316,0.025721,0.98584,0,1.338732,0.128282,-0.071776,0,1.094823,0.980511,-0.581563,2.548224,0.873101,-0.27446,-0.883687,0,0.918296,1.250883,0.988104,0.713091,0.696812,0.736676,0.858876
1.000000000000000000e+00,0.584897,-0.76949,0.927035,0.533734,-0.942471,0.63896,1.347677,0.138755,2.173076,0.673458,0.368211,-0.588326,2.214872,0.908665,-0.687975,1.573135,0,0.719025,-0.082077,1.447604,0,0.314821,0.797854,0.985751,1.675939,0.76776,1.136958,0.948937
0.000000000000000000e+00,0.303795,0.86483,0.519767,1.295624,-1.450473,0.472052,0.66739,0.735263,0,0.904491,0.435236,1.72653,2.214872,0.70108,1.169842,-0.399052,0,1.674398,-0.206168,-0.317674,3.101961,0.939579,0.935331,0.9854,0.81477,1.14058,0.784555,0.723206
0.000000000000000000e+00,0.61729,-0.295167,1.333193,0.701074,-1.161543,0.884742,0.518855,-0.277684,1.086538,0.442929,1.404667,1.055741,2.214872,0.941506,2.248487,1.252498,0,0.390912,1.342883,-1.020195,0,0.664008,1.297914,0.990326,1.107851,0.965062,1.003867,1.177074
0.000000000000000000e+00,1.24373,-0.669171,-1.37408,2.193396,1.606553,2.901017,0.307936,-0.030987,0,2.223078,-0.618705,1.616119,2.214872,0.937467,-0.200992,-0.419577,0,0.609248,-1.463731,1.282795,0,1.09172,0.663321,1.006402,0.644111,0.905868,0.797297,0.756193
0.000000000000000000e+00,1.276305,0.273631,0.013178,0.593499,-0.821219,0.77115,0.879299,0.701446,2.173076,0.665022,1.155024,1.203325,0,0.929564,1.220816,-1.19399,0,1.435372,1.81093,-0.778808,0,1.006336,0.963825,0.988817,0.98089,0.89664,0.83398,0.809034
0.000000000000000000e+00,0.697814,-1.181478,0.215703,0.995032,1.541307,0.853779,-1.148692,-1.719062,0,0.65772,-0.825607,-0.958397,0,0.442039,-0.169133,0.673909,0,1.723323,0.560862,0.175191,3.101961,0.869087,0.958866,1.07379,0.536469,0.718298,0.762702,0.67144
0.000000000000000000e+00,1.271181,0.453815,0.344985,0.962453,-1.012463,0.496511,-0.748639,-1.400297,0,0.897062,-0.645903,0.48593,0,1.038098,0.494438,-1.50797,2.548224,0.954643,-0.524306,1.110218,3.101961,1.406796,0.852677,1.440278,0.924241,0.714487,0.734077,0.801397
0.000000000000000000e+00,0.873868,-0.513336,1.471354,0.978486,-0.444583,0.645373,-1.407142,-0.801017,2.173076,0.997911,0.294387,0.34001,2.214872,0.527391,-0.246505,1.037261,0,0.650871,-0.155366,-0.986346,0,0.626312,0.746548,1.265785,0.964687,1.530497,0.89886,0.715117
1.000000000000000000e+00,0.448738,-2.133046,-0.984568,2.042249,-0.404951,0.454555,-0.866477,1.2342,0,0.819632,-0.649789,1.637757,2.214872,1.178595,-0.92373,0.64118,2.548224,0.770627,0.035351,-1.537373,0,0.691311,0.727081,0.97926,1.081381,0.836791,0.871481,0.782382
0.000000000000000000e+00,0.537498,2.307278,0.511999,1.048545,-0.668276,0.738263,1.05655,1.379447,0,0.782742,0.144795,0.416577,1.107436,0.717413,-0.01075,-0.962111,2.548224,0.63651,1.436992,-0.588474,0,1.083607,0.923126,0.985686,1.031663,0.756549,0.810476,0.779025
1.000000000000000000e+00,1.377692,1.271949,-0.686607,2.179377,-0.040513,0.642441,0.137617,0.475815,2.173076,0.752903,2.599456,-1.68245,0,0.774841,0.285081,-1.348761,0,0.63578,1.10886,0.751744,0,0.980943,1.042383,1.321374,1.212676,0.790054,0.983852,1.049401
1.000000000000000000e+00,1.548257,-1.060706,-1.359099,1.031757,-0.776879,0.621921,-1.038777,0.519611,2.173076,0.485862,-1.615334,1.298756,0,1.818735,-0.102685,0.334411,2.548224,1.048355,-0.977362,0.01926,0,0.880268,1.024318,0.987963,1.076811,0.679855,1.071185,0.884982
0.000000000000000000e+00,0.875882,0.470373,-0.837529,1.227834,1.543089,1.063102,-0.382254,-0.439007,2.173076,1.121674,1.139482,1.544546,0,0.755699,0.874922,0.302236,0,0.806408,0.560862,0.841085,3.101961,1.099358,1.119533,1.205879,0.713593,1.047697,0.855865,0.79655
0.000000000000000000e+00,2.049336,-1.018825,-0.809232,0.721496,0.812551,0.530039,0.953566,0.851681,0,0.448594,-0.439001,0.829925,2.214872,0.563218,1.34279,-1.180677,0,0.98945,-1.182237,0.977039,3.101961,0.982401,0.831601,1.674584,0.995982,0.31282,0.79017,0.998048
1.000000000000000000e+00,0.805606,1.48817,-0.120091,0.183843,1.326847,0.415439,1.390257,0.234107,1.086538,0.967694,1.598941,-1.696321,2.214872,0.573931,-0.41308,1.542624,0,1.008679,-0.401882,-0.071848,0,0.856786,1.122839,0.987535,0.579942,0.926521,0.78034,0.684906
0.000000000000000000e+00,1.742979,0.849247,0.052574,2.570575,-0.145804,1.951142,1.237762,1.613393,0,3.401157,0.53043,-0.116163,1.107436,1.130299,0.924986,1.018954,1.274112,1.357238,1.264598,-1.395871,0,1.085372,1.038081,0.996225,0.611909,1.846153,1.915983,1.728456
1.000000000000000000e+00,1.117454,-0.490934,0.26675,1.459096,-0.329636,0.897018,2.426038,-0.931295,0,1.030394,0.19045,0.693992,0,1.809953,1.005998,1.323504,2.548224,0.685921,2.406398,1.515858,0,1.000381,0.917912,0.98801,1.847351,0.798835,1.175032,1.728974
0.000000000000000000e+00,0.811645,0.295058,-0.520147,0.627599,-0.827146,0.501275,0.899103,-1.411384,2.173076,0.897188,0.110797,-0.040151,1.107436,0.985938,-0.033506,0.879716,0,1.101661,1.044732,1.353269,0,0.926113,0.991066,0.984919,0.897766,1.015145,0.756072,0.79915
1.000000000000000000e+00,0.525053,0.829767,1.108475,0.466768,-0.778506,3.107408,1.465515,0.437563,0,3.680285,-0.036852,-1.336791,1.107436,1.069534,-0.403978,-1.524613,2.548224,0.773305,0.282699,-1.630044,0,0.924423,1.23274,0.9796,0.65032,0.558742,0.755445,0.722981
1.000000000000000000e+00,0.441052,-1.535029,0.788875,0.313345,-1.443447,2.025802,0.478256,-0.635813,0,1.271877,-0.920802,-1.407809,1.107436,3.355421,-0.429464,0.984561,0,1.604783,-0.720853,0.681826,3.101961,1.51956,0.906364,0.980399,0.811179,1.228351,1.022189,0.845392
1.000000000000000000e+00,1.171807,0.328173,-0.798134,0.438847,0.755919,1.201154,0.537669,-0.583147,0,1.876592,0.484776,0.915369,0,1.326644,-0.211005,1.558712,2.548224,1.135251,-1.219714,-0.429211,0,1.114567,1.067515,0.987871,0.839867,0.685093,0.910903,0.764943
0.000000000000000000e+00,1.444674,-0.437366,1.664446,0.212823,-1.604754,0.798265,-0.354528,0.468054,2.173076,0.737417,-0.252497,-0.153891,0,0.695987,-0.922819,-0.459518,2.548224,1.104095,-0.161196,-0.883132,0,0.892139,0.744545,0.97541,0.747271,0.755881,0.748978,0.667248
1.000000000000000000e+00,0.896928,-0.726635,-0.032423,0.42012,-0.59163,1.390872,-0.141628,-1.581577,0,1.762649,-0.109705,-0.219916,2.214872,1.126435,-0.871845,1.155974,1.274112,0.611439,-1.382114,0.737872,0,0.457247,1.074121,0.990103,0.915645,1.558971,0.849949,0.755321
1.000000000000000000e+00,1.028511,-0.903897,0.352199,1.71977,0.233147,1.500618,0.242581,-1.40584,2.173076,0.852996,0.435236,-1.710746,0,1.461697,0.13489,0.373797,2.548224,0.368275,1.13551,-0.589584,0,0.708643,0.962166,1.002391,2.504392,1.8462,1.76554,1.455691
0.000000000000000000e+00,0.490098,-2.187588,-0.961818,0.84582,-1.112397,1.087011,-0.529798,-0.160711,2.173076,0.894167,-0.540995,0.395493,2.214872,1.553722,-1.116702,1.492143,0,0.429127,-1.883474,1.47202,0,0.487477,0.968828,0.98535,0.989927,0.697029,0.946545,0.861793
1.000000000000000000e+00,1.316567,0.050592,1.278262,0.399884,1.495874,0.792219,0.387154,-0.037085,2.173076,0.794829,0.359469,-0.892372,0,0.643652,-0.1573,-1.40479,0,0.763325,-0.480167,0.388832,3.101961,0.57446,0.888094,0.982263,0.626627,0.516008,0.733476,0.720897
1.000000000000000000e+00,0.837999,-0.744166,0.422666,1.072541,1.395429,0.46564,-1.153643,-1.500084,0,0.974997,-0.086392,0.48704,0,1.910058,0.520835,-1.284967,2.548224,1.346528,1.019748,0.08807,3.101961,0.927473,0.858509,1.009744,1.281845,1.2276,1.07921,0.934163
1.000000000000000000e+00,0.332161,-0.853251,-1.678144,0.085646,0.383145,0.486434,-0.906086,0.739698,0,1.113239,1.057886,-1.686889,2.214872,1.299071,-0.444028,-0.897207,2.548224,0.391642,2.104916,0.21237,0,1.82929,1.444262,0.825544,0.66323,1.392966,1.136764,0.880264
0.000000000000000000e+00,0.75656,0.402195,0.671244,0.422673,1.239728,0.473518,1.175378,-1.685246,2.173076,0.832852,-0.434144,-0.562249,0,0.707754,1.743299,1.431123,0,0.710992,-0.124551,0.502589,0,0.834487,1.038059,0.990399,0.885441,0.62157,0.677567,0.74284
1.000000000000000000e+00,0.905529,-0.76462,1.42641,0.161653,0.860904,1.115409,0.881279,-0.134101,2.173076,0.911541,-0.189358,-1.493253,1.107436,0.985236,1.543044,0.722726,0,0.646489,-1.635293,-0.777144,0,0.334072,0.821311,0.980084,1.20287,1.631628,1.314691,1.07284
0.000000000000000000e+00,0.999596,-0.885392,-0.095677,0.92268,-1.055698,0.810266,-0.49514,0.509632,1.086538,0.770907,-1.950458,0.302282,0,1.975389,-0.134544,-1.391476,2.548224,0.861418,-1.057313,-1.18001,0,0.754028,1.036807,1.011896,0.986239,1.584705,0.952773,0.846739
0.000000000000000000e+00,1.54478,-0.06044,0.393813,0.334612,-1.084874,0.997053,0.433695,-0.517174,2.173076,0.812581,0.606197,-1.695211,0,0.87196,-0.388503,0.885818,2.548224,1.271559,-0.417705,-1.555685,0,0.802997,0.83341,0.986983,0.92064,1.222812,0.88325,0.810473
0.000000000000000000e+00,2.294202,0.572639,-0.676065,0.141946,1.38086,0.940989,0.745618,1.118336,0,1.048398,0.471177,0.690108,0,0.584995,-0.415811,-0.011292,2.548224,2.049488,0.138621,-1.405304,3.101961,0.845017,0.924412,0.986956,0.86292,0.838671,0.882599,0.926149
1.000000000000000000e+00,0.943412,-1.601259,-0.013558,0.154839,-0.966564,1.585263,-0.722893,1.500301,2.173076,1.705237,-0.682815,-1.106537,0,1.144524,-0.393965,-0.365768,1.274112,2.083322,-0.284453,0.378843,0,0.730722,0.98347,0.98157,0.631427,1.686176,0.997204,0.800505
0.000000000000000000e+00,0.507484,1.100531,1.372034,1.546121,-1.138965,1.091134,-0.461473,0.193083,2.173076,1.030017,-0.92663,1.705446,0,0.860018,0.177671,1.554829,2.548224,0.981174,1.764292,-0.051316,0,3.183244,1.775118,0.989433,1.837797,1.206615,1.395222,1.366398
0.000000000000000000e+00,1.012223,0.183052,-1.682583,1.438545,1.091686,0.70336,1.708121,-0.456193,0,0.922621,-0.565279,1.081263,0,0.919905,0.606399,-0.875572,0,0.721946,2.018303,0.417687,0,0.963478,1.069914,0.999997,0.740309,0.47626,0.674042,0.843781
1.000000000000000000e+00,1.142343,-0.288349,-0.502945,1.142861,-0.358067,1.044047,-0.847662,0.732491,2.173076,0.760331,-2.464315,-1.34012,0,1.594642,-0.699808,1.455531,1.274112,0.939795,-0.982359,-0.980242,0,0.879028,1.184724,0.986881,1.20598,0.976613,1.065368,1.054469
1.000000000000000000e+00,0.696533,-1.507758,0.201831,0.506489,0.518135,0.923309,0.121773,-1.466822,0,0.680005,0.235133,0.217948,2.214872,1.100443,-0.703449,-1.577312,2.548224,1.471396,-0.772488,-0.235547,0,1.871447,1.192944,0.993167,0.640064,1.039291,0.902714,0.824825
0.000000000000000000e+00,0.479667,0.095395,0.479262,0.916842,-1.480543,0.699604,0.088105,0.108264,2.173076,0.796717,0.517802,-1.061041,1.107436,0.559178,-0.242864,1.297431,0,0.734359,0.850685,0.55808,0,1.039926,0.89052,0.987549,0.834335,0.986236,0.697287,0.654351
0.000000000000000000e+00,1.247939,0.524915,-0.24216,1.57573,-1.063784,0.856619,-1.099181,1.321237,1.086538,0.484854,0.219591,1.474637,0,0.749201,-1.29056,0.132487,0,0.86872,-0.356909,-0.106807,0,0.882751,0.924946,1.309166,0.930112,0.320755,1.09178,0.8767
1.000000000000000000e+00,0.621865,0.279475,-0.040191,0.658101,-1.205471,1.306044,1.455613,0.599995,0,1.220509,1.055943,-1.658592,0,0.654892,0.715628,0.365476,0,1.347745,1.140507,-0.596242,3.101961,0.938106,0.827377,0.990149,0.615229,0.68173,0.60145,0.570063
1.000000000000000000e+00,1.472491,0.197662,1.369814,0.80301,-0.211466,0.731758,1.372433,-0.00604,0,0.597286,-0.136903,-0.009081,2.214872,1.263595,-0.469515,-1.408118,2.548224,1.181985,1.285418,1.25172,0,0.913142,0.942076,1.490266,1.002791,0.896324,0.889942,0.838754
0.000000000000000000e+00,0.744847,-1.481461,-1.571056,0.862458,0.862635,1.319694,-1.637866,1.571261,0,1.762775,-1.500712,-0.041261,0,2.053716,1.149817,-0.47505,0,1.093628,-0.759995,0.311699,3.101961,0.832374,0.993459,0.990329,0.6576,0.729597,0.785572,0.67722
0.000000000000000000e+00,0.655356,-0.480221,-0.551218,1.809619,-0.022657,0.660305,-0.314919,1.133304,2.173076,0.655454,0.128282,-1.327359,0,0.510531,2.374102,-1.481343,0,1.24235,0.921475,-1.145605,3.101961,0.92648,0.769733,0.990373,1.13761,1.12684,1.145661,1.352793
0.000000000000000000e+00,1.485302,0.790808,0.357747,0.864427,-0.783478,0.894636,0.739676,1.111683,2.173076,0.882709,0.428436,-0.983919,0,0.500696,-0.301119,-0.547166,0,0.630911,-0.672549,-0.99023,3.101961,0.561773,1.146035,1.343777,0.895343,1.016591,0.835934,0.775785
1.000000000000000000e+00,0.827201,-0.118878,0.323901,0.353753,-1.524955,1.128967,0.228718,-1.292193,2.173076,0.959888,1.006403,0.412693,0,1.010525,1.029664,-0.249273,0,0.694684,2.394739,1.308321,0,0.851683,0.717481,0.990555,0.943155,0.831229,0.923056,0.783363
0.000000000000000000e+00,0.619852,0.693412,-0.54567,2.155051,0.050858,0.926607,-0.146579,1.576804,0,0.629392,-2.201072,-0.98059,0,0.507897,-0.45131,0.727718,2.548224,0.909856,-0.464343,-1.312079,0,0.991396,0.847757,0.982317,0.897495,0.573355,0.967677,1.013729
1.000000000000000000e+00,1.118918,-0.185108,1.581771,1.46109,0.830362,1.31035,1.120915,-0.595344,2.173076,0.506636,-0.599277,-0.178858,0,0.49332,-1.139459,1.714038,0,1.126975,-0.024613,1.121316,3.101961,0.799062,0.691603,1.109178,1.81461,1.508864,1.208271,1.04149
1.000000000000000000e+00,0.769187,0.523941,-1.223713,0.963901,0.043212,2.023512,-0.255505,-0.078109,0,1.791481,-0.154388,1.136746,0,1.660851,-0.678873,-1.547357,2.548224,1.651518,-0.207834,1.551373,0,0.823971,1.086871,1.085062,0.684664,0.858194,0.920462,0.923755
0.000000000000000000e+00,1.335234,-0.273739,0.813288,0.598969,0.380264,0.621738,1.963601,-0.975091,0,0.803264,2.280846,-1.514337,0,0.526864,-1.570006,-1.129641,0,1.595777,-0.416039,-0.134553,3.101961,0.752521,0.884198,0.9958,0.769653,0.87255,1.225139,1.446695
0.000000000000000000e+00,0.46649,0.259022,0.837147,3.176588,1.304447,0.892987,-0.029732,-0.501652,0,0.486113,2.463464,-1.332907,0,0.511234,1.393764,-0.534962,1.274112,1.19805,-0.604258,0.327237,3.101961,2.516986,1.367201,0.988061,0.898202,0.927872,1.108368,1.355765
0.000000000000000000e+00,0.959151,0.213245,1.513523,0.486492,0.724888,0.919553,-0.817955,-1.566609,2.173076,0.796214,0.28953,-0.519524,0,0.998759,1.287265,0.655603,0,0.441541,0.709938,0.985362,0,0.881778,0.706874,0.984007,1.193414,1.506573,1.265587,1.021904
0.000000000000000000e+00,0.785475,0.898919,-0.859169,0.983752,-0.941588,1.399758,0.763442,0.628268,2.173076,0.918718,0.525573,-1.318482,2.214872,0.64295,0.296914,0.970692,0,0.604867,1.498621,-1.275455,0,0.830062,0.926733,0.987379,0.886224,1.65153,1.195773,0.940363
1.000000000000000000e+00,0.814757,-0.280557,1.206685,0.345976,-1.407061,0.686962,-0.337694,-0.4318,2.173076,0.432101,1.884525,0.97529,0,0.627319,0.987793,-1.37206,0,1.177604,0.191921,0.494265,1.550981,0.768228,0.78782,0.991029,0.897935,0.757174,0.794563,0.880485
1.000000000000000000e+00,1.220671,-0.739296,-0.118427,1.344842,-0.654945,2.465059,-1.114034,1.121108,2.173076,2.094405,-0.470085,-0.703175,0,1.033356,-0.614245,0.455343,0,1.529084,0.671628,-1.468009,0,0.649598,1.049601,0.989898,0.631709,1.143969,1.33848,1.056625
1.000000000000000000e+00,1.661906,-0.322438,0.282841,0.599098,-0.950702,1.558788,-0.159452,1.649427,2.173076,0.718028,-1.066508,-1.290185,2.214872,0.777827,1.096112,-0.410146,0,1.526893,-0.81746,0.862727,0,0.808696,0.96353,1.238629,1.430895,1.05386,1.035199,0.959533
0.000000000000000000e+00,2.307196,0.588223,-1.143258,0.474335,0.797466,0.55743,1.57444,0.972535,0,1.007102,0.923837,0.230154,2.214872,0.522649,0.233197,1.156529,0,0.640404,-0.876591,-0.774369,3.101961,0.714417,1.031147,1.426227,1.180781,1.026949,0.883057,0.848368
0.000000000000000000e+00,0.324292,-0.99058,1.426965,3.103419,-1.264446,2.521397,-0.238671,0.512958,2.173076,0.98104,-0.534195,1.64497,2.214872,1.246385,-2.151655,-0.778493,0,0.81371,0.583348,-0.044657,0,1.317099,1.289233,0.987439,2.883476,2.003689,1.906548,1.649581
0.000000000000000000e+00,0.392921,-1.487304,1.507975,3.241217,-1.658756,1.85468,0.377252,0.157603,2.173076,2.043288,-0.361291,0.372745,0,2.604816,-0.003468,-1.474686,2.548224,1.210707,0.796551,-0.160079,0,1.288842,1.866789,0.986021,2.996748,2.775937,3.433609,3.563666
1.000000000000000000e+00,2.484897,-1.087003,0.688445,0.117961,1.500226,0.486801,-0.115882,-1.622601,0,0.572735,-0.026167,-0.990022,2.214872,1.021941,-0.955588,-0.399052,1.274112,0.498254,-1.857656,-1.638367,0,0.951642,0.88742,0.997037,1.028544,0.599089,0.794739,0.76409
0.000000000000000000e+00,0.559459,0.648609,-0.520701,0.262103,0.167683,0.824831,1.024863,-1.593774,1.086538,1.195076,1.016117,0.252347,2.214872,0.470138,0.454387,-0.094502,0,0.807868,-0.631741,-1.679431,0,0.813031,1.002319,0.985561,1.094854,1.454443,0.997308,0.830559
0.000000000000000000e+00,3.254817,-0.314646,0.634623,1.21442,-0.969255,1.268302,-0.718932,-1.027202,2.173076,1.505554,-0.17673,1.070721,2.214872,0.807683,-0.006199,-0.647576,0,0.924947,-1.452072,-0.461951,0,0.949519,0.865688,2.732482,1.570474,2.009377,1.524205,1.256936
1.000000000000000000e+00,0.383953,0.406091,0.076987,0.587783,-0.959454,0.673038,-0.154501,-1.485116,0,0.809937,0.892753,1.115107,2.214872,0.755172,0.711077,-0.557709,0,0.861905,-0.66089,0.296162,0,0.853656,0.841752,0.987662,0.710458,0.288826,0.718916,0.657532
1.000000000000000000e+00,0.900405,0.187922,-1.629871,1.653515,-1.08433,0.973785,0.069291,0.404855,2.173076,0.744216,0.597455,1.150616,2.214872,0.851061,-0.428554,1.136558,0,0.762595,-0.120387,-0.993559,0,0.922183,1.092553,0.979032,1.367863,0.852482,0.97053,0.97916
1.000000000000000000e+00,0.923647,-0.199718,-1.13438,0.512844,1.319915,0.881261,-0.275309,-0.035976,1.086538,1.035305,1.100627,1.358123,0,0.573404,-0.48772,-0.568249,0,0.369005,0.797384,-0.657283,0,0.784334,1.317565,0.991983,0.682892,0.86653,0.787089,0.806257
0.000000000000000000e+00,1.106656,-0.038039,1.208905,0.763517,0.334589,0.672489,0.089095,0.088307,0,0.821143,0.771331,-1.190871,2.214872,0.981548,-0.038058,-1.237814,2.548224,0.662311,1.267929,-0.290483,0,0.864101,0.9466,0.984863,0.8237,0.412497,0.732625,0.752357
0.000000000000000000e+00,0.298854,1.073259,-0.302085,1.292018,1.513795,1.198222,1.124876,1.075095,2.173076,1.673006,-0.045594,-0.670995,1.107436,0.799077,0.462579,-0.459518,0,0.743122,0.164438,-1.042947,0,0.817942,0.861943,0.992247,0.919626,2.458416,1.465372,1.279719
0.000000000000000000e+00,0.461915,-1.385038,-0.655535,0.805418,0.406531,1.613203,0.132665,-0.393548,2.173076,1.001185,0.171993,1.350355,2.214872,0.954326,0.94228,-1.56178,0,1.945067,0.545871,-0.879803,0,0.913421,1.060748,0.988592,0.958242,1.870353,1.127163,0.988954
0.000000000000000000e+00,2.078434,1.567062,-1.241468,0.731113,-0.618986,0.767668,0.117812,1.608958,2.173076,0.711984,-0.314665,1.080153,0,1.413927,1.028754,0.458672,0,0.795211,-0.751667,0.121919,3.101961,0.872847,0.963975,0.985707,1.380338,0.918083,1.204392,1.092985
0.000000000000000000e+00,0.708245,-0.021481,0.107505,0.802723,1.359815,0.766111,-0.291153,-1.222897,2.173076,0.38602,-1.064565,-0.809703,0,0.548114,-1.6938,0.791513,0,1.325839,-1.172243,0.229017,1.550981,0.752374,0.881905,0.984559,0.736072,1.205091,0.751866,0.666446
1.000000000000000000e+00,1.709305,-0.286401,0.392704,1.55078,-0.574097,1.179901,-0.529798,1.409937,0,0.949942,-0.132047,-1.602554,2.214872,0.988221,-2.257244,0.805936,0,0.561784,-0.745005,0.21459,0,0.83381,0.897543,1.724536,1.298807,0.544361,0.874699,1.000018
1.000000000000000000e+00,0.761135,0.833663,0.945345,0.436535,1.32889,1.92934,-0.14757,-1.256159,0,1.857328,0.384724,0.399377,2.214872,1.246385,-0.867294,-0.291433,2.548224,1.091194,1.531934,1.456483,0,0.787242,1.274841,0.980307,0.967673,1.506644,1.172995,0.977384
0.000000000000000000e+00,0.838914,0.219089,1.119572,0.39371,-0.580263,0.821534,1.14369,-1.350403,2.173076,0.893411,-0.228213,-0.081208,0,1.162789,-0.23103,0.636187,0,1.147665,-0.493492,-1.218854,3.101961,0.941911,0.959996,0.991353,0.801102,1.024192,1.024143,0.860495
1.000000000000000000e+00,0.649682,1.778413,-0.990671,0.360903,-1.194088,1.388399,0.79711,1.133304,0,1.778639,0.313814,-0.330882,2.214872,1.076032,0.859448,-1.459708,0,0.628964,0.350991,0.487606,3.101961,1.589244,0.984895,0.97593,0.947335,0.643762,1.159361,0.96199
1.000000000000000000e+00,0.723984,-1.400621,-0.903003,0.786852,1.375077,0.933203,-0.331752,0.091078,2.173076,0.677487,-0.123304,-0.923443,0,1.097107,-0.519579,0.899686,2.548224,1.040322,-1.796028,-1.151155,0,1.004183,0.996826,0.986459,0.731908,0.852363,0.752315,0.702709
1.000000000000000000e+00,0.71282,-0.694494,0.416008,1.052501,-1.438246,1.403239,0.996146,-0.328132,0,1.324757,-0.7071,0.834364,1.107436,1.43026,0.518104,-1.342659,0,2.091354,-0.1537,1.40765,3.101961,2.094605,1.944952,1.194085,0.9171,0.849148,1.601188,1.325296
0.000000000000000000e+00,0.934627,0.431414,0.084755,2.172402,-0.628759,0.807518,0.485187,0.851681,1.086538,0.909023,-0.322436,1.145623,0,0.822786,-0.244684,-1.645545,0,1.616467,0.228566,-1.189998,3.101961,0.778271,0.855198,1.18227,1.241825,1.172602,0.942166,0.929961
1.000000000000000000e+00,0.7809,-1.344131,-0.423045,1.650151,-1.190958,1.308609,-0.755571,1.623926,1.086538,0.91834,-2.101992,0.166348,0,1.258151,-0.145467,0.051496,0,0.911316,-0.560951,0.313919,0,0.985092,1.074533,1.002383,1.202758,0.535432,1.044285,0.993232
1.000000000000000000e+00,0.988981,0.064228,-0.136182,1.498721,-0.029099,0.965815,-0.801121,1.730921,1.086538,0.605344,-1.267582,-1.198084,0,0.38865,-1.478071,1.063888,0,0.489979,-1.049818,0.52534,3.101961,0.6746,0.660277,0.973416,0.852495,0.665765,1.139813,1.01971
1.000000000000000000e+00,0.973608,-0.98571,-0.61503,1.136455,1.374439,1.050643,0.801071,0.956458,2.173076,0.732758,0.923837,-1.443318,2.214872,1.121342,-0.333888,-0.640919,0,0.669126,0.306851,0.031469,0,1.100519,0.933522,1.421388,1.621472,1.074663,1.210228,1.277091
